NR_ZONA;NR_SECAO;NM_VOTAVEL;QT_VOTOS;NM_LOCAL_VOTACAO;DS_LOCAL_VOTACAO_ENDERECO
13;504;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 121;QS 121 CONJUNTO 01 LOTE 01
14;2;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 102 NORTE;SQN 102 A/E
8;862;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 13;EQNM 24/26
18;205;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA MASTER II;QUADRA 25 LOTE 01/04 VILA SAO JOSE
11;17;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01;SRES Q 01, LOTE 05, AREA ESPECIAL, CRUZEIRO VELHO
1;188;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO COR JESU;SGAS 615  LOTE 110
13;127;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 431;QS 431 AE 01
5;17;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01;QUADRA 02 C/D LOTE F
21;3;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 501 DE SAMAMBAIA;QR 501 CONJUNTO 03 LOTE 01
20;196;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 06;QNP 16  A.E
2;453;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01 DO PARANOA;QUADRA 03 AREA ESPECIAL 06
19;278;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO VITORIA REGIA - UNIDADE 1;RUA 6 CHACARA 274 VICENTE PIRES
5;324;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 16 DE SOBRADINHO - NOVA COLINA;CONDOMINIO NOVO SETOR DE MANSOES - AREA ESPECIAL
17;248;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL CASA GRANDE;N RURAL CASA GRANDE CH 16 SETOR DE CHACARAS NORTE
21;153;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 510 DE SAMAMBAIA;QN 510 CONJUNTO 07 LOTE 1 AE
8;965;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 29;EQNN 19/21
18;257;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 303;QD 303 CONJ 01 LOTE 34
18;39;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE CERAMICA DA BENCAO;RUA DA GAMELEIRA 331 CENTRO
14;41;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL LEONARDO DA VINCI;SGAN 914 CONJUNTO I
9;404;WELLINGTON LUIZ DE SOUZA SILVA;2;FACULDADE PROJECAO- PERTO TERMINAL RODOVIARIO GUARA II;AREA ESPECIAL 10 LOTE C
4;393;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 209 DE SANTA MARIA;CL 209 LOTE 1-A
11;139;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCAO;SHCES Q. 309, LOTE 01, AREA ESPECIAL, CRUZEIRO NOVO
5;11;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01;QUADRA 02 C/D LOTE F
4;383;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 404 DE SANTA MARIA;CL 404 LOTE A
1;106;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 305 SUL;SQS 305 AREA ESPECIAL
16;425;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL N. 01;PIQ( PROGRAMA DE INTEGRACAO DE QUADRAS) Q. 06 LT. 02, SETOR VEREDAS
2;307;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO INDI BIBIA;SHIN QI 3 CONJUNTO D A.E
8;614;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MARIA DO ROSARIO G.SILVA;EQNN 21/23
16;323;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 16 (ANTIGO CEF 24);QNQ 03
21;173;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 101 DO RECANTO DAS EMAS;QD. 101 CONJ. 10B LOTES 1/2 RECANTO DAS EMAS
2;341;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 01 DO ITAPOA;DEL LAGO QUADRA 61 CONJUNTO E AREA ESPECIAL
14;67;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 312 NORTE;SQN 312
6;359;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 11;EQ 4/5 SETOR RESIDENCIAL NORTE
10;233;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO LA SALLE;2 AVENIDA  AREA ESPECIAL 11 - NCLEO BANDEIRANTE
15;16;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF N 15;QSA 03/04 AREA ESPECIAL
6;451;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE ALTAMIR;DF 128 KM 8 BICA DO DER
16;200;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 34;EQNP 17/13 - SETOR P NORTE
21;240;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 401 DO RECANTO DAS EMAS;QD 401 AE CONJUNTO 08 LT 01
5;371;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 01;QUADRA 6 AREA ESPECIAL 1 RUA 5
1;71;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO MARISTA DE BRASILIA;SGAS 609 MODULO A
9;247;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 4;QE 09 AE D
15;465;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL SIGMA;RUA 14 SUL, LOTE 06
8;870;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 15;EQNN 08/10                                                
10;165;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA SALESIANA SAO DOMINGOS SAVIO;3 AVENIDA AE 5 LOTE A/F- NCLEO BANDEIRANTE 
13;600;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL MYRIAM ERVILHA;DF 280 KM 14 - SAMAMBAIA
17;81;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF 10;EQ 16/26 E 19/22 A.E. S.OESTE
9;83;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 2;QE 7 AE Q
14;289;WELLINGTON LUIZ DE SOUZA SILVA;2;SIGMA (ANTIGO INEI);SGAN 606 A/E MODULO A
21;1;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 501 DE SAMAMBAIA;QR 501 CONJUNTO 03 LOTE 01
15;187;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL N 02;EQSA 25/24 QSD 09/11  AE S/N
1;625;WELLINGTON LUIZ DE SOUZA SILVA;2;CEJA ASA SUL C.E.S.A.S.;SGAS 602 PROJ D
8;672;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 39;EQNP 15/11 - SETOR P NORTE                         
14;360;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL SIGMA;SGAN 910 O E
15;9;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL N 02;EQSA 25/24 QSD 09/11  AE S/N
15;571;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA LA SALLE;QUADRA 301 AREA ESPECIAL S/N
15;473;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO MARISTA - AGUAS CLARAS;RUA TAMBORIL LOTE 1
2;442;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01 DO VARJAO;QD. 07, CJ. D, LT. 02, AREA ESPECIAL, VARJ�O
9;274;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO ROGACIONISTA;AREA ESPECIAL 08 MODULO B
1;630;WELLINGTON LUIZ DE SOUZA SILVA;2;CIL - CENTRO INTERESCOLAR DE LINGUAS;SGAS 907/908 MODULOS 25/26 - ASA SUL - JUNTO AO CEM ELEF BRANCO
16;269;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 28;QNP 21 AREA ESPECIAL - SETOR HABITACIONAL SOL NASCENTE
21;139;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 510 DO RECANTO DAS EMAS / CENTRO DE ENSINO FUNDAMENT 511;QUADRA 511, CONJUNTO 11, EPC 2
15;481;WELLINGTON LUIZ DE SOUZA SILVA;2;COLEGIO LEONARDO DA VINCI;QS 03 RUA 420 LOTE 02
2;322;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE CORA CORALINA;COND. ENTRELAGOS, ROD. DF 250, KM 02
5;10;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 01;QUADRA 02 C/D LOTE F
17;317;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO MEDIO 01 DO GAMA;E/Q 18/21 AREA ESPECIAL - SETOR LESTE
13;185;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 312;QS 312  CONJUNTO 05 LOTE 01
1;146;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 316 SUL;SQS 316 AREA ESPECIAL
8;833;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 18;EQNM 03/05
8;674;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 39;EQNP 15/11 - SETOR P NORTE                         
8;335;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 07 ( CEF 35 );EQNN 01/03
17;149;WELLINGTON LUIZ DE SOUZA SILVA;2;CEF 11;QUADRA 1 A.E. S.SUL
14;69;WELLINGTON LUIZ DE SOUZA SILVA;2;ESCOLA CLASSE 312 NORTE;SQN 312
3;392;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO FUNDAMENTAL 16;QNL 22  AE 24
6;28;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO EDUCACIONAL 01;SETOR EDUCACIONAL LOTES A/B
8;274;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE ENSINO 20;EQNM 08/10                                            
14;285;WELLINGTON LUIZ DE SOUZA SILVA;2;CENTRO DE EDUCACAO INFANTIL 316 NORTE;SQN  316
9;294;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO ENSINO FUNDAMENTAL 01 - VILA ESTRUTURAL;SETOR CENTRAL  AE 03 - VILA ESTRUTURAL
15;576;WELLINGTON LUIZ DE SOUZA SILVA;1;CEF N 09;QSD AE 02 SETOR D
15;132;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE N 11;QSE 12/14  AE S/N
2;52;WELLINGTON LUIZ DE SOUZA SILVA;1;CAIC SANTA PAULINA;QUADRA 05 AREA ESPECIAL 01
2;207;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL DARCY RIBEIRO;QUADRA 31 CJ. F  AREA ESPECIAL
2;326;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE CORA CORALINA;COND. ENTRELAGOS, ROD. DF 250, KM 02
20;36;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 19;EQNN 18/20
11;83;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 08;AOS 06/08,  AREA ESPECIAL, OCTOGONAL
19;189;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE N 6;CNB 12 AREA ESPECIAL N 01
21;238;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO MEDIO 804 DO RECANTO DAS EMAS;QD 804 AREA ESPECIAL 01
6;259;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL VALE DO AMANHECER;AE 03 LOTE 01-VILA PACHECO
3;431;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 17;EQNM 38/40 LOTE A
18;184;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL DO BOSQUE;AREA INSTITUCIONAL N 02, RESIDENCIAL DO BOSQUE - SAO SEBASTIAO, DF
2;390;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO MEDIO 01 DO PARANOA;QUADRA 4 CONJ. A LOTE 05 - PARANOA
1;228;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO MARISTA ENSINO MEDIO;SGAS 615 O C
18;414;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA FRANCESA FRANOIS MITTERRAND;SHIS QI 21 BLOCO D
10;117;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO LA SALLE;2 AVENIDA  AREA ESPECIAL 11 - NCLEO BANDEIRANTE
15;159;WELLINGTON LUIZ DE SOUZA SILVA;1;CEF N 3;EQSA 25/24 QSD 09/11 AREA ESPECIAL S/ N
8;817;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA NORMAL DE CEILANDIA;EQNM 17/19
1;624;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 206 SUL;SQS 206 AREA ESPECIAL
20;144;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 50;EQNP 24/28
21;181;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 106 DO RECANTO DAS EMAS;QD 106 - AREA ESPECIAL
19;226;WELLINGTON LUIZ DE SOUZA SILVA;1;FACULDADE PROJECAO;AREA ESPECIAL 4 E 5, SETOR C NORTE (QNC)
5;177;WELLINGTON LUIZ DE SOUZA SILVA;1;CAIC JULIA KUBITSCHEK;AR 13 CONJUNTO 3 AREA ESPECIAL 01
9;297;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO ENSINO FUNDAMENTAL 01 - VILA ESTRUTURAL;SETOR CENTRAL  AE 03 - VILA ESTRUTURAL
8;708;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO 23-(CENTRO EDUCACIONAL 11);EQNP 05/01 - SETOR P NORTE
4;271;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 206 DE SANTA MARIA;CL 206 LOTE 1-C
2;2;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 01 DO PARANOA;QD 26 CJ G LT 01 - AREA ESPECIAL
18;328;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO DOM JOSE;SHIS QI 26, CJ H, AREA ESPECIAL - LAGO SUL, BRASILIA-DF
21;66;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 115 DO RECANTO DAS EMAS;QUADRA 115 CONJUNTO 7-C LOTE 1 AREA ESPECIAL
9;299;WELLINGTON LUIZ DE SOUZA SILVA;1;FACULDADE PROJECAO- PERTO TERMINAL RODOVIARIO GUARA II;AREA ESPECIAL 10 LOTE C
15;471;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO LEONARDO DA VINCI;QS 03 RUA 420 LOTE 02
14;196;WELLINGTON LUIZ DE SOUZA SILVA;1;UNICEUB;SEPN 707/907
17;133;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 09;Q 03 AE SETOR SUL
14;317;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO IDEAL;SGAN 916 MODULO B
18;337;WELLINGTON LUIZ DE SOUZA SILVA;1;ESG ESCOLA SUPERIOR DE GUERRA;SHJB 3, AV. DAS PAINEIRAS, QD 07, LT E/F, BL E - JARDIM BOTANICO - DF
6;260;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL STELLA DOS CHERUBINS GUIMARAES TROIS;RUA HUGO LOBO QD 97 AREA ESPECIAL
18;163;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO NOSSA SENHORA DO E SOCORRO;SHIS EQL 06/08 CONJUNTO A1
16;215;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 61;QNQ 4 LOTE A SETOR Q
14;1;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 102 NORTE;SQN 102 A/E
8;863;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 13;EQNM 24/26
4;465;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO MEDIO 417 DE SANTA MARIA;QR 417 LOTE A
15;126;WELLINGTON LUIZ DE SOUZA SILVA;1;CEF N 10;QSE 05/07 AREA ESPECIAL N 01
21;191;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 401 DO RECANTO DAS EMAS;QD 401 AE CONJUNTO 08 LT 01
21;71;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 115 DO RECANTO DAS EMAS;QUADRA 115 CONJUNTO 7-C LOTE 1 AREA ESPECIAL
5;369;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 09 - ANTIGO COER;AR 13 CONJ 1 AREA ESPECIAL 3
6;360;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 01 DO ARAPOANGA;EQ 15/16 CONJ. I AREA ESPECIAL-ARAPOANGA
21;225;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 206 DO RECANTO DAS EMAS;QD 206 CONJUNTO 02 LOTE 02
8;777;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 20;EQNN 02/04                                        
6;279;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL DELTA;QUADRA 01 CONJ. F LOTES 21/31
14;323;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 7 DE BRASILIA;SGAN 912 MODULO A/B
18;99;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL SAO JOSE;QUADRA 16 AREA ESPECIAL BAIRRO SAO JOSE
9;338;WELLINGTON LUIZ DE SOUZA SILVA;1;FACULDADE PROJECAO- PERTO TERMINAL RODOVIARIO GUARA II;AREA ESPECIAL 10 LOTE C
20;67;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 11;EQNN 24/26
8;334;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 07 ( CEF 35 );EQNN 01/03
13;209;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL 123;QR 123 AE SETOR SUL - SAMAMBAIA SUL
3;615;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL N 6;QNL 1 AREA ESPECIAL N.1
21;352;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO MEDIO 111 DO RECANTO DAS EMAS;QD 111 AE 1
17;108;WELLINGTON LUIZ DE SOUZA SILVA;1;CEF 05;EQ 26/29 AREA ESPECIAL SETOR OESTE
8;770;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 02;EQNM 19/21                                                
6;2;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE PARANA;EQ 01/02 LOTE H-SRL
21;318;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 512 DE SAMAMBAIA;QN 512 CONJUNTO 06 AE
16;336;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO  EDUCACIONAL 02;PRACA DO LACO - SETOR NORTE
4;478;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 403 DE SANTA MARIA;CL 403 - LOTE 1-A
15;109;WELLINGTON LUIZ DE SOUZA SILVA;1;CEMAB - CENTRO DE ENSINO MEDIO AVE BRANCA;QSA 03/05 AREA ESPECIAL
4;540;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 418 DE SANTA MARIA;E/Q 417/418 - 517/518 - LOTE 01
14;95;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA PARQUE 210 NORTE;EQN 210/211 A/E
4;322;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 100 DE SANTA MARIA;QR 100 - CONJUNTO T - AREA ESPECIAL 01
4;473;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 403 DE SANTA MARIA;CL 403 - LOTE 1-A
13;550;WELLINGTON LUIZ DE SOUZA SILVA;1;CCI SENIOR;QN 401 CONJUNTO D LOTES 01/02
1;537;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO MARISTA ENSINO MEDIO;SGAS 615 O C
16;393;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 09;EQ 45/55 - VILA SAO JOSE
19;213;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA BILINGUE LIBRAS (ANTIGA ESCOLA CLASSE N 21);EQNH 01/03 AE S/N
18;153;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA DAS NACOES;SHIS QI 21 AREA ESPECIAL CONJUNTO 01
6;368;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 14;QD 13 CONJ A LT 01 BURITIS III
18;391;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE CAFE SEM TROCO;DF-130, KM 32, BRASILIA - DF
14;318;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 7 DE BRASILIA;SGAN 912 MODULO A/B
18;206;WELLINGTON LUIZ DE SOUZA SILVA;1;KINGDOM SCHOOL;SHIS QI 11 AREA ESPECIAL B, ENTRECONJUNTOS 02 E 04
14;327;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA DNA;EQN 204/404 LOTE C
9;8;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 1;QI 01/03 LT A/E
19;79;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL N 4;EQNG 06/07 AE 20
6;304;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL DELTA;QUADRA 01 CONJ. F LOTES 21/31
6;443;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE RAJADINHA;DF 006 NCLEO RURAL RAJADINHA
18;403;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL NOVA BETANIA;BR 251  KM 38  NOVA BETANIA
4;527;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 203;Q.203 AREA ESPECIAL
11;231;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CANADENSE DE BRASILIA ( ANTIGA MAPLE BEAR );SIG QUADRA 08, LOTE 2225, PARTE F, SIG
13;36;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 111;QS 111 AREA ESPECIAL 10
15;389;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO MARISTA - AGUAS CLARAS;RUA TAMBORIL LOTE 1
6;333;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 01 DO ARAPOANGA;EQ 15/16 CONJ. I AREA ESPECIAL-ARAPOANGA
11;13;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 01;SRES Q 01, LOTE 05, AREA ESPECIAL, CRUZEIRO VELHO
10;202;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCATIVO PASSIONISTA A DA SANTA C;QN 05 AE 02 - RIACHO FUNDO I
8;367;WELLINGTON LUIZ DE SOUZA SILVA;1;INSTITUTO DE ENSINO SUPERIOR DE BRASILIA-IESB;QNN 31 AREA ESPECIAL, B,C,D E
4;479;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 103 DE SANTA MARIA;CL 103 LOTE 1-B
6;199;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL 03;EQ 02/03 SETOR RESIDENCIAL NORTE
6;402;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE APRODARMAS;FAZENDA MESTRE DARMAS
18;433;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE CAFE SEM TROCO;DF-130, KM 32, BRASILIA - DF
21;217;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 510 DO RECANTO DAS EMAS / CENTRO DE ENSINO FUNDAMENT 511;QUADRA 511, CONJUNTO 11, EPC 2
17;366;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 14 DO GAMA;E/Q 29/33 AE SETOR LESTE
15;269;WELLINGTON LUIZ DE SOUZA SILVA;1;CEF N 15;QSA 03/04 AREA ESPECIAL
21;6;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 501 DE SAMAMBAIA;QR 501 CONJUNTO 03 LOTE 01
14;354;WELLINGTON LUIZ DE SOUZA SILVA;1;UNB - PAVILHAO JOAO CALMON;CAMPUS UNIVERSITARIO DARCY RIBEIRO
18;138;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 104;QUADRA 104 CJ. 01 LOTE 01 BAIRRO RESIDENCIAL OESTE SAO SEBASTIAO
11;124;WELLINGTON LUIZ DE SOUZA SILVA;1;CANDANGUINHO - PUERI (ATUAL MAPLE BEAR );EQSW 303/304, SETOR SUDOESTE
14;382;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO EDUCACIONAL LEONARDO DA VINCI;SGAN 914 CONJUNTO I
9;245;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO FUNDAMENTAL 02 - VILA ESTRUTURAL;QD 02 AE CONJUNTO 01/02
4;352;WELLINGTON LUIZ DE SOUZA SILVA;1;CENTRO DE ENSINO MEDIO 417 DE SANTA MARIA;QR 417 LOTE A
8;685;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 35;EQNP 13/09 - SETOR P NORTE
6;228;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 07;QUADRA 45 BAIRRO NOSSA SRA FATIMA
16;343;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE N. 05 - GB;AE N. 01
17;217;WELLINGTON LUIZ DE SOUZA SILVA;1;JARDIM DE INFANCIA 05;QUADRA 10 - AREA ESPECIAL
6;219;WELLINGTON LUIZ DE SOUZA SILVA;1;ESCOLA CLASSE 04;EQ 3/4 PROJECAO G SRL
19;247;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO JESUS MARIA JOSE;QNG 40 AREA ESPECIAL 5/6
19;59;WELLINGTON LUIZ DE SOUZA SILVA;1;COLEGIO JESUS MARIA JOSE;QNG 40 AREA ESPECIAL 5/6
